,Cr,Fe,Cd,Zn,Cu,Pb
rimL,0.012275283681622748,-0.008820026672004582,0.008184865400465102,0.03349912642113094,0.02711797615974922,-0.0007947633451710785
mdoB,-0.030802704972765896,0.04346685549550607,-0.025181117524215,0.0023559167187913654,0.01739658570267385,0.05375360246026827
uspG,0.021588298410026945,-0.019294500697058174,-0.05064984973156375,0.023063038629565415,-0.01725448533471607,0.05881807915453934
ycdN,0.0007726187017895916,-0.08380538625262167,0.021198559036825444,0.0950690251350836,0.049926656099758764,0.05173570555145624
ynfA,0.017113413139004923,-0.04628039188701154,0.018545172105340152,0.05885461042317351,0.04017859156885175,0.030211658325036087
oxyR,0.029986158733663407,-0.007541177514628217,0.029176679627832883,0.1718738535646757,0.07114986961672594,0.09750167955369175
rplY,0.0036226005354021156,0.016379881878916147,0.00544761573684056,0.007225874302074813,-0.00033119134511430524,0.0037593136928279576
fkpB,0.04554535721061405,0.005851336476883211,0.04921040083211289,0.01354312489818951,0.033075549688759316,0.011440724386570763
ybeQ,0.02428903778941398,-0.013698676235982301,0.010428721442092994,0.03387861314032812,0.0069880942729349735,0.01849478594246961
araE,0.027096935253244348,-0.07377944872796155,0.03259776745996985,0.051795705713062835,-0.06383183437502515,0.02749289356833888
ssrA,0.006293671048690203,-0.08502669715694683,0.004549649622872851,0.04958140332009102,0.03251964493073152,0.06006749114150341
yqjG,0.026022149740583707,-0.27623515712839236,0.04546031759299258,0.061061461381462075,0.045925152445945375,0.004474286696314901
argD,0.04116432663290039,0.013751464171573274,0.10358673909201324,-0.02479287570303273,0.04500898978547158,-0.01770988099433062
hyaA,0.022493072084702824,-0.05921079273982648,0.03531185380066644,0.1320906992369296,0.00868056061741965,-0.011203804631795844
yhaH,0.01814271434739161,0.032029474069673027,-0.013156693413321313,0.20849183981126118,0.05380749926191366,0.045272536892393724
rnk,0.04614048265127754,-0.2397907399468288,0.13040722200901533,0.09308072948075667,0.03334527523977241,0.027705425112854322
aroK,0.019839354497232974,-0.07311485000183612,0.02039880587447934,0.012083977100254314,0.012543926409235235,0.027751759918420292
ghrA,0.02665461089431337,0.01658884660498494,-0.011875861850293932,0.03563232376189529,-0.022285077628399954,0.010172338201589083
fixC,-0.0055090560603991,-0.0272802684205946,0.00802311625977558,0.04921077144785577,0.0003020661637949701,-0.013750182244525278
mgsA,-0.011453240721236864,-0.1159877652985543,-0.029426140005833372,0.051454997373627555,2.471005855319209,-0.015393222463621603
glnL,0.025062455972773765,-0.19599959086499755,-0.006438973150849951,0.00047230635082487417,0.023431875964890433,0.0013634257411481961
valV,-0.017831917169584315,0.24942711505015283,0.04937165474725663,0.031145718238740728,0.07622443945662347,0.025428306473852517
sdaA,0.017092982107349,-0.10132677094343878,0.02510220800073817,-0.027304389012276515,0.0383810066777435,0.04615299801930992
gadB,0.002723723199812324,-0.0752450475125581,-0.01335106834546015,0.017184405657582055,-0.0023126066645371983,0.004047568112734402
fruL,0.022967450736314177,0.0034587202245979854,0.02536201641525452,0.05718871313334647,0.023831502101420408,0.019633276982446515
yeeI,-0.01171351263467192,0.003002766553689235,0.014042327738183381,0.09830035987746052,0.05837028013361891,0.023922310996838746
exuR,0.007785762041806296,-0.08979094980169634,0.019537498642760873,0.02806182261810009,0.007610939163200332,0.03149225756664535
hdhA,0.01470573893553421,-0.11898389149368703,0.014632759088797997,0.047714121136411713,0.016713062593285578,0.04949442506682708
lpd,0.011615906707977902,-0.04542426866437593,0.05277420010324585,0.054540064887848294,0.07335684027620973,0.04447240496226985
asnV,0.019584112374676405,0.08264628986815255,-0.0197733098973992,0.046151230443522734,0.030767325301549298,0.029207683098164735
tnaC,0.05471154974996104,0.14384052416846968,0.022942538273631588,0.043475741898292945,0.0456196312888142,0.033937976457068975
pdxY,-0.00882380405788547,-0.08944271061941036,0.03705888353561793,0.019545416016560135,0.037812152011066656,0.0045185739145803365
yejH,0.018979832264650987,0.07487874058198012,0.04028747158670802,0.11214259188580784,0.012859266218376667,0.014386761583458032
yqhH,0.02748282085600369,-0.016900054173034633,0.007029946877972729,0.04705297473746311,-0.0005719509128655247,-0.03347285563790228
ptsG,0.020729851064598417,0.0002823707057157542,0.025730820067148198,-0.026666864695273903,0.06774611479342772,0.06668573421404766
yadK,0.007736195782733715,-0.11065696817110063,0.002634158345714927,0.04815999309166814,0.04123622786785034,0.03224882668343681
intB,0.10447591669275239,-0.09771123985467106,0.014600438168616472,0.03596848415386264,0.8121354923791084,0.010539531387354452
gmr,0.03130726483368471,-0.07628038588292974,-0.018444456346730538,-0.023582862061619584,0.030049107091455456,0.05873370012080111
malE,-0.011709696009551098,-0.032342171366311595,-0.004614454030297324,0.08019615513592812,0.0037065161055923894,-0.018961269908896447
cpdA,-0.004766709773036914,-0.04373305597974152,0.015603340138977129,0.04704693242505076,0.01710383219558948,0.02059120965729482
macA,0.009055207635599983,-0.12256985641209314,0.0013166341537606825,0.0398055737977599,-0.011751893986029865,0.03508265601041183
ymjA,0.012329224212287939,-0.05342204140488268,0.05401557455444544,0.05933096471893864,0.045674393356548326,0.010286100786689569
torT,0.016654755594635726,-0.0684182644023704,0.007527857643984281,-0.006853085501129256,-0.00192623717997645,0.007890230618547982
yacG,0.025017981920909635,-0.18674297549254185,0.0171010228513141,0.01752133475661658,0.013458469476348987,0.03130642027379691
yeeA,0.006495430347681475,0.05745843997139367,0.0013407097841224363,0.0020634628248148057,0.04057455520249622,0.02544272931971494
uspE,-0.018291925539932804,-0.011707638231027878,-0.0021925763489324904,-0.014335327923491624,-0.016742076957769674,0.0726307916421827
fdnG,-0.006177422176264603,-0.12516084726105706,0.01235365937251164,0.010968945952821732,0.02031639446759368,0.036197290379635906
trmU,0.009856086591517212,0.01935659824985729,0.018235626259593546,0.04408783645915989,0.008979601963163535,0.03146137546479388
yejG,0.014903331955097486,0.0025300384709684483,0.028531607602383192,-0.004102452174839169,0.07681755317847933,0.03877362169033102
ydaO,0.012291329919680663,-0.03083412274961455,0.0184616645485613,0.02126970580437645,-0.0047425629328041,0.05105439028106798
yadS,-0.0073592324446309105,-0.047277037244391744,0.0050924536902447895,0.06647980576003262,0.03225124310330887,0.0748458463502982
ydaG,0.018122673137232887,-0.05437708051198813,0.023205500518592843,0.036539600834793934,0.03922747540812642,-0.007562244855422276
ylcE,0.046915756249862696,-0.011826907817885085,0.0007640598255247322,0.03777988122395147,0.025375906534871633,0.06589075567882813
xylB,0.03676589161914427,-0.009216911097174296,0.04658525025267483,0.0033248424239105054,0.02947367588775946,0.07481145529499914
apbE,0.020298865146986887,-0.035562933715961316,0.048390936088188605,0.014846046306465776,0.026465646029387634,0.06478337334877929
uspF,0.04164250898195003,-0.14253443279407593,-0.0016717901020334108,-0.01999193015418,0.030714796745823135,0.07107771280710526
ackA,0.027575990723899338,-0.1133055780414915,0.013807785753711605,0.022748263933032524,0.023300235376600423,0.0385426982149723
yggD,0.010786518681032291,-0.17477517939453852,-0.006773663045998546,0.0143162927905041,0.0586560445523925,0.031949560899731125
ygiR,0.042751504004880654,0.15515657766341345,0.03335800650590763,0.016591195198910336,0.0844293405169367,0.070367903318485
yncJ,0.004289407550147872,-0.11852036069399334,0.038801116260176544,0.008324068638686578,0.025854751147536218,0.054143089235347955
narQ,-0.013896533629658285,-0.06625299856424201,0.01618767374875537,0.029935047592694358,0.002768666683883218,0.056108390105077045
ydeO,-0.0006777168041801281,-0.3263806835397807,0.033294020681071415,0.039749237067462695,0.039786038890055046,0.07631287601480757
ynjF,-0.0035097090980638003,-0.031116526008459967,0.011141833723627976,0.04916895871402229,0.0260042264256034,0.05607769089730101
yddE,0.03055674501702551,-0.07038616161957895,0.06199534558439346,-0.0018090606796537278,0.03936117213693952,0.057407582778459226
ttdA,0.05220515424672336,0.007769569245306309,0.019779116154571032,0.07279646718414862,-0.0038323221693390384,0.01844393721943804
eutR,0.026199738686043847,-0.12245263564892349,0.02705599136408906,0.024971326266262712,0.023957444247542575,0.020478702653244907
b1788,0.0723053787680242,0.6285136930715328,-0.0041744384878617665,0.06710708674968359,-0.02860633645095237,0.025847451522261394
yddM,0.04855699496957384,-0.001296138068447113,0.04415361614594668,0.09614644042557804,0.06289536698468652,0.052429467824446484
glpD,0.018414564177962715,-0.07455568772360124,-0.015567770317199884,0.09948810761468972,0.0011276910998710757,0.1625354366850754
yehS,0.03183113384517693,-0.10266076247462524,0.03743694350894564,0.06704293173367906,0.031926224390696735,0.006352922581295913
yoaF,0.016633327860346915,-0.27634663712527013,0.051711305701623515,0.047735850030132934,0.016120064372174978,-0.060910035429028224
cspD,0.018974100534488343,-0.2979678316720793,0.00796064778489144,0.11222474939915365,0.02113912831719633,0.15349510569734776
fdhD,0.011766409320291207,-0.12378356645886934,0.0391908131001643,-0.01807125736794295,0.008287368982706302,0.02689729261387006
yihN,0.09677709657583629,-0.25056975098011125,0.19515474504541602,0.0298132956153404,0.032333572732500225,0.029335080568865607
yoaA,0.06203746865156032,-0.08026184973370669,0.032693481588584775,0.08212688336737667,0.017946646733899854,0.03994619901523046
ycaC,0.06231523412022696,-0.1675017734010214,0.04841076874408159,0.034020799276355124,0.04906457209884069,0.043695780369829365
aldB,0.033701727279443226,-0.1454749964906742,-0.01089121468372663,0.07516418644441958,0.04738354016497574,0.07071087823004552
zraS,0.6917933840185566,0.5093463614296002,-0.3539702921120343,0.14689233532915372,0.261497084159645,-0.04077059786376433
nudB,0.022719733092880934,-0.11002767952026335,-0.01156642646867037,0.19134925548760917,0.034574376847173724,0.04489002971591794
yebR,0.026886122761319967,-0.052464896068763395,0.05683711502835087,0.10503306605143334,0.07418961297072207,0.07913065602280331
yfeC,0.005604356140637031,0.016420102694806007,0.016228146437780817,0.07844049958213635,0.06026285480629939,0.006941484882265186
nrfA,0.01816410742232066,-0.11182985878287387,0.025603013256105155,0.024361391659613044,0.03856057467650019,0.03565907284060403
cpsG,0.010022969526771756,0.06874540987099863,0.02257304619945294,0.0045805283726422065,0.04114675682124112,0.040323377965965086
yohL,-0.026466886008945412,-0.08876133851291894,0.05208406579446275,0.04549691576287325,0.0074151105563063,-0.09177637444396734
srmB,0.06666049421066077,0.23021286290097956,0.016224809203147735,0.12634663946962013,0.0961703572787522,0.05071902768092989
tktB,0.019235186314921795,-0.15823453579884963,0.019105468508979512,0.02972428551598282,-0.018402291255037583,0.017101203878719683
pyrG,0.036048378248420956,0.13077887605721328,0.020189546567923062,0.16780334841765007,0.0652664290067903,0.024237546572772415
cspG,-0.01697930956690073,-0.09614859083168974,0.09769795055246427,-0.007409818932660609,0.061984924620956186,0.0873067428440458
trxC,-0.010535750099556663,-0.09688822519501324,0.041532464144315814,0.03537319188760533,0.026850827903997766,0.06034695559277277
pfkA,0.014258900144549102,-0.10350735757580896,-0.01493481682531781,0.08229081180029302,0.01170990904195381,0.02499189722152456
gcvA,-0.024874024337305765,0.01820949096443668,-0.015401360656803956,0.016932804522586904,0.04928549142472863,0.07684651823351939
intZ,-0.024593084516636977,-0.2537140438145145,0.024884542692940492,0.051540967423839124,0.002853608281968109,0.030711229890989334
metZ,-0.01317984780090246,-0.0505364816423805,0.021432789157774974,0.0670206731884858,0.04366459380779926,0.032527443905570545
edd,0.021788938951887778,-0.036114232345625275,0.0401273048175845,-0.02197555483531746,0.04219935626405616,0.019975310399236366
gcvP,0.025872321349362383,-0.009313629660819965,0.001392336110744051,0.18228136624589664,0.028910772939096073,0.05035403307218314
sscR,0.0907410783864459,0.08719640376017801,0.04201929404826346,0.07574542168031279,0.058028566355200574,0.036167404474826574
yaeQ,-0.03687510896612221,-0.03425296246398652,0.027529291892693868,0.024265545163381048,0.05883043889117047,0.03433261150924436
ylbE,-0.012536093679627257,-0.05728398166514071,0.09030264872236803,-0.019967746561560345,0.0973002219644929,0.0024002042178399153
speB,0.0168239171548819,-0.14203225764019142,0.03266162727562301,0.003310226953492627,0.03151031518563487,0.02859661453774779
idnK,-0.01532412285907715,-0.10964269748367256,0.04067023768968264,-0.09289687597004455,0.046973503718394385,0.014389121413406484
proL,0.06817601301925313,0.23243810717828137,-0.01931234669855521,-0.022018679317115368,0.0625817665163692,0.007764292850316715
ylbF,0.04434875890433939,-0.03805267550612422,0.020733634793647114,0.7148921295959554,0.042720026331784594,0.03348406422721626
phnL,0.00047742355864219304,-0.05967020050780061,0.0228275701042457,-0.019820555596338576,0.016201109927025427,0.051823463852631854
somA,0.014705346084588929,0.045014700420020974,0.045105974313896305,-0.02999111193923798,0.0004112925188735955,0.007408467195348291
argW,-0.019996878368651327,0.03666755765630093,0.03011222049591163,0.051033129003728576,0.045096753785013766,0.0191570465116094
renD,0.024456860557660946,-0.06584477769199332,0.010622935357836625,-0.06136481966629527,0.020322097629880635,-0.015600315214573604
nrdG,0.0026878235625578473,-0.1563536546428294,0.008004747045558445,-0.11664732386613576,0.019381485069302696,0.03834842709747606
ycbZ,0.04618384579397687,0.04847844216128743,0.03549590222379768,-0.04694776796827599,0.059225994295161274,0.07066573402495699
yibK,0.01835577451845213,0.05319949206905047,0.029108814959626753,-0.04898789877372779,0.06444345844108156,0.06438863718916767
ybcK,0.022078642667317166,-0.05344753715799248,0.011801386258943995,-0.022787177052320553,0.02934997157651455,0.036647456347559636
yfbS,0.001692840348863689,0.02232461580554174,0.028819911535457193,-0.01363705659445372,0.0782664833191625,0.040699429013708904
eutB,-0.014417369712360285,0.006475997091748645,0.09940768140315841,-0.11374885604969442,0.05372226759892445,0.04416289393006262
rhoL,0.03266794990053476,-0.06274560931881197,0.008590102293682693,-0.07548594465545037,0.025307703685756015,0.02020207000188256
ybcL,0.02323152734826255,-0.2265127204721888,-0.027449514926103646,-0.027053357644886374,0.07336707942880709,0.06812225412969139
ubiX,0.03571584107866719,0.13465147483420903,0.022202541534241567,0.07060830500557745,0.039921220009630526,0.0924740126291285
cysJ,0.20166545815949166,0.12422765488707378,0.04682906922598676,0.08018584282182051,0.07592265831742342,0.04298000504105333
rho,-0.059681441054396864,-0.189895322765653,0.008179803759662613,-0.10018141710110764,0.021243696017829935,0.01909779035890571
glxK,0.007156922214097976,-0.23216711892550398,0.02693635445415235,-0.07556191873472619,0.02336411768042098,0.05405772556317104
usg,-0.008541170012804144,-0.12242685748991648,0.018452010100788008,-0.039088341524192466,0.039824356694726476,0.0649710345117275
ygjH,0.05749317085799239,-0.11267132169283778,0.051325921069900145,0.017628519138996008,0.02178705846027738,0.02905352443792713
rlmB,0.014556737528619808,-0.1464124050143276,0.06974803726942899,0.010771556047541783,0.04718797778193483,0.07809979856182064
flgA,0.018541368131651755,-0.17177969056641718,0.05013340867842227,0.011774042455681054,0.07026696706469308,0.07798315894616313
yfcU,-0.02941185281542695,-0.18850473308160673,0.022568924402884754,0.22066427737156102,0.06613546678472987,0.09481486816334828
b4283,0.0004438120801011998,-0.02511867740703918,0.22181169652775629,0.024356514524041886,0.05513725099996526,-0.001689223810089958
aspU,0.013137330649295073,-0.01683315506406977,0.008153265583523719,0.111981682151865,0.04543346003811087,0.06239062109190751
gnd,0.007765139259313285,-0.10941219730049423,0.0050503865109034545,0.02041497360221965,0.037852638676975574,0.037250279841553234
ycaN,0.0272767955107658,-0.14524879528094245,0.04652240110811405,0.09256969572707471,0.04358018966966657,0.03852057497298756
yqjC,0.07446294254531408,-0.29616213271495156,0.0465878027273702,-0.032584662939346656,0.016346360327073702,-0.015432612931977816
yafV,-0.022716386850419962,-0.14853742752918198,0.06357723566816756,0.05544826873938698,0.01773126350492174,0.053202426635039976
lpxC,0.027047491154988314,0.014736567360455737,0.023690587343666948,-0.04669882527685024,0.052364240497510296,0.0021248400849859816
ybeT,0.037403877559501454,-0.05411829977073586,0.013914963246905755,-0.00593888939226203,0.07554295637426883,0.05749150851180043
rhaD,0.03402495669651619,-0.12193034850919657,0.014517364571942323,0.010372974016634926,0.01281440824123978,0.04028558593273272
kch,0.01568554480803071,-0.12514648927514016,0.016987222786583357,-0.03077909369416957,0.027551104074613086,-0.009823154188185804
frr,0.027955053632650304,-0.04826703605810789,0.02188494980359836,0.0451396819789301,0.005505580385464837,-0.02500081844823714
ynaI,0.03909575591133849,0.008500944055483578,0.025664265140885593,0.058121902775319895,0.01223999476258862,0.026495302651996264
tar,0.03152799990535236,-0.14976516487664693,0.0034075552519157812,-0.13514486075145454,0.038169285313727645,0.03704049218513872
yciW,0.17488473341489064,-0.017989638003226026,0.09323968692271044,0.005314611623606191,0.05946069915533124,0.041273018182688255
plsX,0.02710070159467711,-0.01796691467247643,-0.015482275197722129,0.04040001656231571,0.05606375930094929,0.0002589443268140376
ydfE,0.05643743043251971,-0.007188165101477919,-0.012528876162756166,0.039052219353834294,0.013720780532781942,-0.047765729610429776
ompC,-0.007009602304915128,-0.011940098279875496,0.034717045550069506,0.014861161901397808,0.006790722507696087,0.023572576840969715
rffC,-0.0030184279196145093,0.0015567443089848953,-0.010500170031279739,0.0906287423551642,0.022116935396797016,-0.0016623181372342852
ndk,0.052450692384917987,0.5578985444332637,0.02841004273814114,0.07017892976830303,0.11387664088218367,0.053972652601355975
mpaA,0.013507120349563207,-0.12405015217831161,0.033785597707392714,-0.046913729419585576,0.03339303327015571,0.03784656463223641
tufB,0.06712020040764603,-0.06731973323824825,0.0835863044477195,-0.002080224409954454,0.04325335198170531,0.024272675429813994
ydgD,0.050148728003962,0.02819679136165359,0.0019876883849568594,0.11703864127075511,0.028873561264339802,0.0538618005195253
ruvA,0.027155662914251172,-0.10198220327493043,0.01718617684954171,-0.042914761070187664,0.02327406922645082,0.08563616370133513
pinR,0.03365381999654961,-0.08796891894710693,0.028478215402329945,-0.008535761179359063,0.011072882099235206,0.02983148104505249
prfC,0.005292809101279836,-0.045193801155200976,0.014603502656949926,0.0083022851129184,0.03396255244978001,0.02662592483059611
ydgA,0.007325488450553169,-0.10377229409401739,0.030220141713258507,0.03958361425062134,0.07425359871198442,0.06779753105979389
yddL,-0.028890075979090806,-0.1823626752181062,0.009689747292104206,-0.11223243656341252,0.014057521909348905,0.03832986803153333
tsf,0.005263572628877029,-0.03316780784471289,0.011252929354918121,0.06973745606064578,0.03234932987556806,0.007906593790322982
ydgK,0.01511398421557162,0.013733142941130372,0.007142155400874148,0.033712171968038294,0.033684040056763696,0.03671138056551368
dsdX,0.021965003350965854,-0.05217556544484271,0.003805747604587756,0.07777748085669382,0.06733154360247529,0.0220152966222927
ydeQ,0.019195830232899426,-0.06869204723920111,0.009981501255624418,-0.03258683561926012,0.08351352996393632,0.025199864750078117
ygiW,0.09270260081927363,-0.07328125785845367,0.007736595350714231,0.22175547934734124,0.008879833341243922,0.04829175544616797
ydgR,-0.013673480290846215,-0.09079279661916617,-0.010714157620924777,0.011394107382643532,-0.009094715072354162,0.007964904006903127
fliL,-0.024063917203095232,0.049393333911023976,-0.033156729814260676,-0.02899871215575407,0.07189609712810106,-0.03256768410157371
ydeV,0.02817372033295377,-0.06605193809640532,0.01736520022749324,0.009566113436089568,0.029179113072875417,0.020824085942955373
ygiZ,0.004962470078753573,-0.14918168184983677,0.000929578056089343,1.3699637797196988,0.0025691033144618395,0.03600571326040201
ydhR,-0.05280395276388424,-0.033140927297118934,-0.027392682696968748,-0.05078548618945271,0.02292793084180598,-0.019192210139885424
greB,0.015455598565260704,-0.026992255632673625,0.002992610065352708,0.30651060050437406,0.03937924305895513,0.045936480560986113
yneF,-0.004916538563033351,-0.13303692362293462,0.02517496409384614,-0.17182121726430705,0.04271802317008774,0.0625934221630595
ygiD,-0.008376694317644335,-0.1116273733350954,0.016197085311140492,-0.007790998203740314,0.026972063923974336,0.043756303731356166
ydhS,-0.01285252042080389,-0.22973817476689534,0.002494982728743224,-0.1015940385684834,0.048039737470579956,0.04048129275599163
katG,-0.004928153849226883,-0.14424633306597712,0.014621950941443685,0.0028242963653645685,0.03856237933562816,0.06241400491413382
ygiF,-0.006358805333162136,-0.14103094057843263,0.02294007643661336,-0.03413640328168333,0.041977778137964154,0.07544867241384086
yagU,-0.02811005500163232,-0.12431494867507714,0.0060577293174853015,0.012270106660598622,0.03994376538244297,0.022723352643037344
ydfI,0.0005217322426911382,-0.16153664540071988,0.016993287506883,0.00415065436804874,0.04674247383568192,0.032400131353668336
ynfC,0.011983895085220238,0.32856140418040997,0.006204596521102147,-0.15181545452921985,0.04320487201819806,0.05603778815487795
ydiL,0.021397114847354792,-0.14864261660027386,0.030209509433113818,0.016855963927698687,0.03133067969334074,0.03790673868779403
yahD,-0.01865703739075653,-0.04678182028101125,-0.017335108727137873,0.5840578297122214,0.05069833903998733,0.04477469108357523
cspI,-0.012833841146244961,-0.23632934817518012,0.023317391066315658,0.7185322243774915,0.08455165404328911,0.051671433190478865
ydgC,0.022262923984477465,-0.03928101871859769,0.034644405360466694,-0.03586037946675525,0.04233529575696919,0.03724908171745414
kil,0.025012798480352073,-0.197308198066106,0.058088832508594625,0.03033859444895578,0.08355699031468346,0.003965028165710207
prpC,0.0044504365123049505,-0.06764621958306662,0.028273390294517118,0.0273911648173968,0.00475921470763312,0.010265710892291226
rrfC,0.10348416686299472,-0.07542684001756692,0.038190612696312125,-0.016711992489740854,0.024140203302551382,0.00391462764360394
ydhH,-0.01643317866871651,-0.15222765770755492,0.018843803554349958,-0.05453872292870218,0.002757554989105517,0.02064984197945214
ybhA,0.013986389229488892,0.020605435001029914,0.02548548811875818,0.010413285371417788,0.04391924523718143,0.03694776827474479
b0374,0.04169799593548612,-0.23260634998264387,0.060114733205381944,0.06093782866255964,0.03119115470561202,0.01554121454616227
rrnA,0.023330499201363566,-0.12317871337207137,0.04203367545197949,-0.02416318068297922,0.030778435652486273,0.1470136891894408
ydhD,-0.05802882527824138,-0.16104955665958734,0.01720056707627322,-0.11930318789648771,0.03811547559602125,0.05911969339375199
ybiM,0.011091792604034274,-0.13252789695504907,0.04017035763630582,-0.05619489771319887,0.05921901466749296,0.047476186612316944
yaiZ,0.03564005117985429,-0.03293619242311318,0.028164151055859094,-0.02419028546317925,0.04964934399837076,0.027930838222377546
rrlA,0.04564384851877328,-0.019457676215913194,0.018356058003540156,0.08032942603983871,0.019260727312238095,0.03338089327385802
yjjJ,0.03306544826753289,-0.2270492542014846,0.01681972261161275,-0.07109047266360737,0.056960011724324654,0.08112899733337851
b0656,-0.021825443956149382,-0.12934087956461787,0.029592518906385132,-0.06963489678238975,0.05958174683455645,0.061874129800414304
ycaO,0.006828878596256636,0.10879288010109554,0.03023715521242191,0.047642072433370444,0.07245953712631985,0.00033199244305954573
mqo,0.0011475591470442351,-0.16107221982764677,0.03978760962813531,0.013901549993000141,0.04210243802203057,-0.010816914468923617
cytR,0.014740249279790524,-0.07088735913287553,0.030354040870092074,0.0917450182254628,0.0007626193425084623,0.1072387503287724
ycjK,-0.012450263142252104,-0.24115535087293352,0.04029639265344805,0.047209823221354315,0.1039623257626581,0.13029622740031932
yjdI,0.062451495667147916,-0.12918454723307202,0.02139241401677323,0.057868691750703534,0.020253534425778288,0.10577230869925568
pncB,-0.02059233582722568,0.006958968119489835,0.3209330297771007,0.0775229139513674,0.0061278511705909885,0.062316764896633715
ycdM,0.0504536114411431,0.0046629827157907665,0.02230890743357051,0.16151559266066123,0.026214762912717304,0.022410041684544732
dmsA,0.0012725319979891504,-0.11146603590255008,0.014754391286456524,0.02913457133276058,0.0297799617917181,0.04454022341417412
yrbA,0.005786330471596614,-0.03353710540474327,0.017378099603890383,0.12042917917778434,0.0532222701151703,0.043290130687351436
pepD,-0.02662604417032136,-0.18429689504919744,-0.0015005908039776505,0.14247865198419615,-0.028516147180283658,0.07708616292149063
b1027,0.010657038126845302,-0.027170292616445237,0.011612605278539776,-0.1285942145574707,0.02268370969627283,0.02320992500050254
cbdA,0.0008519187375209917,-0.18233866089134365,-0.05501913923254044,-0.02091623459130445,0.041284318703612446,-0.01809580872769446
ydeP,0.01411002714121052,-0.11505417200617175,0.04210501951743538,0.4585921576341405,0.0013086402604556558,0.07100739187836895
xseB,-0.007161319054357947,-0.04284971639368896,0.03085368733053763,0.1276241979956141,0.03775975133541512,0.03509929744555538
yceF,0.00322143991390836,-0.18659337809960594,-0.011233978684409895,-0.016386141005031853,0.03666720036843644,0.026721540279364183
ndh,0.034912416082139575,-0.14092264692056294,-0.009438655537066857,-0.07256202375258426,0.04091761604051439,0.04198951616240973
rne,0.0009645572829445322,-0.06939223701691931,-0.0025532297377295144,1.7431209261334828,0.03850113463868916,0.053880967903384744
ompN,0.0004529776145447573,-0.04080771603366269,-0.009787162802499569,0.28199389389373586,0.01816941873758153,0.01173901383397755
aldH,0.02401373950671222,-0.1305168188446406,0.02984744690328227,0.7459807216613544,0.01430571564103189,0.02222485549519031
ycfQ,-0.014433535642789453,-0.0266752678932511,-0.0018750896023315775,-0.13369834073947667,0.028902681720208625,0.029198257281558677
dcp,0.012522261663462013,-0.10253424796480592,-0.011739870680504659,0.025344008462536937,0.036017854421898685,0.033666056912756315
yafU,-0.0027882604646472203,-0.011629928493686614,0.012492291572085902,0.040326125524588925,0.01488419698668382,0.022656340921091905
aldA,-0.010509945302425527,0.04813676167544248,0.009387591110799424,0.052305707392613046,0.057125217162249414,0.07425773917677657
b1142,0.009668404612791122,-0.12125009732057405,-0.10691020915110148,0.15622160011034625,-0.0010210680299474505,0.028623651424504615
guaB,-0.0121861396699572,0.009039028110177486,0.04320497116259736,0.07453979067700066,0.03231253505211413,0.0337552064145515
ybeB,-0.04907836336354592,0.012411124140672823,0.004110000927684194,0.013615528803814995,-0.0057308232919322695,0.028723048029283806
fhlA,0.03462482176764512,-0.21925583181344013,0.02946994391549443,0.012523047415386295,0.004140332058402203,0.04458048372578906
ydhP,0.01522443448718499,-0.03163434515801236,0.001200372058889791,0.014237260732370135,0.02191112456896842,0.048933041096593556
prlC,0.015293196860881838,-0.10726853523008505,-0.0109853004512846,0.00853311922138683,0.02836529538889675,0.01962512554932342
yafD,-0.03051893496253691,-0.06585433798284235,-0.02680331279193145,-0.12839801272823725,0.03323537499765565,0.06689929675994641
nrfE,-0.027045027505148977,-0.1564515331479274,0.00713220922698588,3.4228389676659448,0.03216058535852069,0.023418956786380882
bax,0.05898893400233395,-0.10085805207886897,0.03674412668748121,-0.021560866609467492,0.0406704204177242,0.058941496292937656
cybC,0.04928717018620912,-0.16968514133633453,-0.0023113879757973004,-0.049419046731683215,0.04330926258866248,0.06291005999675599
b1172,3.8738762878010777,-0.1993367661548914,-0.05886823242633723,-0.01847195430288162,0.05193863190954769,0.04860156188352972
rph,-0.012653632457263076,0.03707012793526031,0.00378159307364815,-0.11100913296499447,0.016771804563266445,0.04101529319573886
dnaQ,-0.05275079838734241,-0.23573755623621515,0.010907379165045835,-0.05628526033762144,0.012368660645837902,0.008401481216341994
yhhZ,-0.03988135210835013,-0.07863753681683307,0.027554132025843586,0.08979889675046551,0.05688464166500615,0.03381648208054628
ycgR,0.002670686907620164,-0.11327179073494273,0.014949238778809104,0.04963443503936845,0.0648747741977857,0.015105587421408738
fadB,0.026799575172352555,-0.0930255194358393,0.02281868425304693,-0.03970400997042707,0.1217962364940136,0.0713924802586293
yafL,0.033299406914909735,-0.008312370173338406,-4.593722921516092e-05,-0.012488978383498021,0.06890391231682355,0.10193558501688274
yhiP,0.051054092835786206,-0.21551689724801307,-0.02200712381390539,-0.013388077861608864,0.045172304026295074,0.051194925101319025
yfcV,0.0108563653555622,-0.15344070004461446,0.009047414879503423,0.013127520824872826,0.014599272006927868,0.08070190891982144
pepE,0.0011456590945738323,-0.18865931665791344,0.028718183521335663,0.5166708583809304,0.04804457697212718,0.07214298387710645
valT,0.05400423776039924,-0.09291490553972867,0.07341024409951072,0.022734567035675775,0.03841586104229037,0.1417268837861896
b0582,0.005466120909107052,-0.12384648196856655,-0.00476843843859811,0.062495177109064194,0.05403930203077549,0.023573857928326523
