,0,1,2,3,4
ftsZ,0.002847531272564083,-0.011519649643450975,-0.005235274978913367,-0.005002455385401845,-0.0024252875451929866
smpA,0.003525503259152174,-0.0038580581056885423,-0.00625146135687828,-0.0023359921341761947,-0.00488347951322794
lepA,-0.000621045209118165,0.0031826403294689955,-0.003540522800758481,0.0028409275668673218,-0.005418649287894368
b1367,0.0003728123445762321,-0.010344686489552259,-0.005624624751508236,-0.0021392225869931282,0.0016386269126087427
fliF,-0.0026606701500713824,0.006820394913665951,-0.008993760794401168,-0.0009902458917349576,-0.003730370930861682
yfjI,0.0046600003214553,-0.0039300554757937785,-0.008025383735075593,-0.004698716243728996,0.0021838328265585006
nlpD,0.0034975834074430167,-0.009872791729867459,-0.004713137461803854,-0.006944453055039049,-0.009077777406200766
ydbC,-0.004308618805371225,-0.009143188279122114,0.0007241754076676443,-0.0049654008680954575,-0.0008811996231088415
phoR,-0.004517711368389427,0.0019568964140489697,-0.008364453874528409,-0.00636483705136925,-0.0020062266080640256
yqaD,-8.170742345100734e-05,-0.008058050973340869,-0.0043176520196720955,-0.00533179740421474,0.001908392682671547
lgt,0.0010436109604779632,0.009453471517190337,-0.027584551069885492,-0.0031771992379799486,-7.243027706863359e-05
ydbD,0.0022079375316388906,-0.016577563844621182,-0.00780700737144798,-0.0036019004764966667,-0.006320756711065769
clpX,-0.009592123171314597,-0.01090791892260313,-0.003743628452066332,-0.004276499417610467,0.003030560950282961
csiD,0.005508547821082174,-0.013196605546399951,-0.003882223272230476,-0.004713881919160485,0.0036900583957321944
prfB,-6.3735943581377796e-06,0.0028953122720122336,-0.009006013004109263,-0.004875638163648546,-0.0012110456533264368
ydcF,-0.0031571143423207103,0.009577819854021072,0.00016585660574492067,-0.006118565388023853,0.00023510894854553044
yebB,-0.004253185759298503,-0.009459573924541474,-0.005598596115596592,-0.0007076371338916943,-0.0011032130173407495
yncB,0.0010527350229676813,-0.01470516262575984,-0.008778130980208515,-0.0036458309344016017,0.0015005487285088747
plsC,0.006795813031494617,-0.000644595343619585,-0.0026811816287226975,-0.005139584066346288,-0.0005832119303522631
yliE,0.0025691532157361505,0.006212966507300735,0.08924905940890313,-0.011552380016073584,-0.021677169371396302
fliE,-0.00860212449915707,-0.0014897154446225614,0.01918127426877618,-0.005460554966703057,-0.000370289359416347
yjeN,-0.008140594400465488,0.00016905042255530134,0.0031953426776453854,0.00041370699560502546,-0.0031810634071007373
yhfK,0.0027296577813103796,-0.00881247247569263,-0.0016615038132295013,0.00019419072108576075,-0.004479167377576232
ispB,-0.004192379508167505,0.006154672540724278,-0.0018173593375831842,-0.0009375154384179041,-0.012170025035738946
rfbB,-0.001332349420990795,0.008610248863697052,-0.00017729373794281856,-0.0009225950617110357,-0.00010084575558721553
b2861,0.005396723500452936,0.02019168036058545,-0.014139955025166273,0.0029607282299548387,-0.006516684065572918
yhfL,-0.05505895145237446,0.02426195900887251,-0.018962248172611,0.005594986816868186,-0.022460373304784297
yiaD,-0.005358978253789246,0.00297465969575569,-0.003625604647677392,-0.004756630384363234,0.00107590310042724
gcvT,0.0015782961912918837,0.02901465220376849,0.005018413574434817,-0.0001423230038199108,-0.007432866389863193
yjeB,-0.007738972208462655,0.0020265767723321917,-0.007616104297339916,-0.004333629314787686,-0.007551346882246434
yhfP,0.8683165210485458,0.004123947042971849,0.009395820749923588,-0.017355613484978674,-0.0035503901424817743
yihD,-0.02496012084186077,0.0008011921565048396,0.002391100567765534,-0.00501867207698524,-0.0005670668126549572
kbl,0.00507748746778816,0.00444122233428061,-0.011167456228286028,-0.006836298699490726,-0.0012274177430663259
yjfI,-0.0002735339364153333,0.03520369376987219,-0.00348390256986022,0.0013414023688528686,0.0005085519549902529
yhgA,-0.007995515689253807,0.008672906970605253,-0.005804835623130202,-0.0022902733273804186,-0.001379415731644258
hemL,0.001267167825717479,0.0131951111741364,-0.004685873701237142,-0.0034590756008401513,-0.0012068220146466046
glmU,-0.0001571433299977798,0.026124160941690205,-0.006284022601321339,0.0024598952988162635,-0.008601444084197283
yjfK,0.002306387375574559,-0.0073237009206786755,-0.0006420506269205361,-0.0044854061026126145,-0.006150608933530748
yrbL,-0.004912175759673118,0.00047218297433573755,-0.00156356910825707,-0.01017499677836895,-0.009075294928625226
folD,-0.0008670382894342766,0.012627431163564325,-0.0030775955016724764,-0.003343525817617774,-0.0020507689681835473
fpr,9.639938441978302e-05,-0.005921299015171826,-0.010182398064062,-0.005386581900529564,-0.010482890708371996
ytfI,-0.004674576167017222,0.003118306901305914,-0.005225053536705672,-0.0029254210158251226,-0.004542777119204402
yhcA,-0.002572492901235819,-0.0015522759628947824,-0.007113627400249243,3.775073866563616e-05,-0.006517089465633035
ybhK,-0.0005987993266899138,0.01417909411713481,-0.0013694152620155363,-0.0035160048748366533,-0.0006099507451290265
yhiD,0.00032208990829531105,-0.004196879845112562,-0.006022115624509752,0.0034931491571478547,-0.0010186149168293923
yjgJ,-0.005512020895257592,-0.008872724464163184,-0.015253019528463483,-0.008567339023575187,0.001967882317258045
moeA,-0.008156648995354772,0.012197905462235212,-0.006241131881251931,0.000864848853670992,-0.0034188035386614503
rcsF,-0.005432376638054848,-5.990783065499272e-05,-0.007362270029261708,-0.004989011595025659,-0.01452438099309802
yhcG,0.0637979706376791,0.018654857687652113,-0.005523067815229297,0.06569335587322712,-0.006134142288938165
lolB,-0.004933187114074826,-0.013619909798726439,-0.0066405563242733475,-0.0005340425699250773,-0.004984695576131344
fhuF,-0.004131179419346154,-0.015499248998239637,-0.006145206792280078,-0.0004563292572856881,0.022896813154220583
ybbB,-0.0025377607368864117,0.01329207100905478,-0.02116545433178544,0.008313569240272045,-0.0007504971575690434
sohA,0.004666614099405706,-0.021423851940780878,-0.0037432156736031176,-0.002250242487061769,-0.0060102289449423555
yebS,0.0021655009454116226,-0.009195493049919606,-0.006778906695544719,-0.0027957148384302856,-0.003959845597855747
pppA,-0.009057558216154575,0.036752610057592394,0.030053303372114898,-0.006180637865327299,-0.023902137856930496
sspA,0.002413925190921873,0.00020213853975292295,-0.0032886020094156265,-0.0011601854232139886,-0.0014461590663995593
amiC,0.006848052782006561,0.018985634911805393,-0.003498914383817464,-0.001214952786685899,0.007850111769512296
tolB,0.0015378712338861079,-0.007058819909580052,-0.0105144995264709,-0.0025142079917714,-0.005723136533051729
ansB,-0.010176257146522403,0.009035569364205003,0.003118125677574426,-0.007083819997496903,-0.024785459004342557
arpA,-0.009302870025858284,-0.00011714167514583096,0.01029528402723372,0.00093146669853013,0.0025608387519605457
lysA,-0.0019088022655341774,0.0020224847993813456,0.006127976267598569,0.001957046207971871,-0.009541416959837078
yohM,-0.0016471550485584886,0.013870288394391537,-0.0039447165094316,0.0008000686479499564,-0.0029988935519941152
yjhI,-0.0045296719344332815,0.005607642247341573,-0.002738408842124045,-0.0019733000663109124,0.008997600190341473
b3007,0.007476764875464142,0.002489803528878838,-0.000234369535028236,0.0029740733187645675,-0.0002734889686689712
pepN,-0.004431951753795147,0.007594195320270955,-0.007897523092105984,-0.002711515394039452,0.004810558292083442
intA,0.012210512347519398,-0.013947121845558286,-0.006529277758672834,0.006883260970935226,0.0055012192344293
sgcC,-0.002476627668365836,0.011685687573626638,0.0018646277906373143,-0.0004248452922911383,-0.002531229804735631
aer,0.005262325359508395,0.0023786092665977776,-0.010061764111742377,-0.008165145749226213,0.021653514299541713
gpt,9.8983242714894e-05,0.02773027675226331,-0.008240996459499002,-0.0029810289619490505,-0.0030835903668776153
tdcB,0.0052669868804514405,-0.0008738154341699555,-0.0023109472380019726,-0.0030807663593441247,0.003510029022581875
yjhS,-0.000394566053582821,0.013301547383889556,0.0014287644543219359,0.0005721208290196955,0.00023171084496425464
asnC,0.0018716727441642433,-0.020039960704743863,-0.008479895014315843,-0.0057010536175221204,0.006686296965926886
thiI,-0.0016853594593703746,0.011914905719459057,-0.004067232739180327,0.0002485174121102318,0.007414865135215223
atpI,0.0007205354317557067,0.030177754610776902,-0.006174074886366725,-0.0022185137518681585,-0.0028437796770595016
adk,0.0038594993110746146,-0.008430198840796948,-0.0012313512270338833,-0.0016294753912370651,-0.0024420459009706972
yifB,-0.005164706632494926,-0.00036455364199355244,-0.004654457541182638,6.222249117854517e-05,-0.0004153732565464452
sbcB,-0.0071311385463923216,-0.0022172116558067502,-0.004468083716928959,0.0005292679934063927,-0.0023864868376404047
rbfA,-0.0069480243884027,-0.02415732864290476,-0.005164988790638745,-0.0015558950824197382,-0.0034227492101490497
gyrB,-0.002407060246914625,-0.004026584750972688,-0.0015771486423909664,-0.004017455400899052,-0.008206585301086306
ego,-0.015028923461213707,0.007375046056695283,-0.00013279849736136384,-0.004337608963251114,0.0038001933693885804
glgB,0.004249527649953962,-0.019472480602562427,0.0007808966841548682,-0.00010031816076661925,0.00822041709907353
ydcL,0.00041150788340019065,-0.015303034884855151,0.001445103797595948,-0.009752470487728714,0.004306068224832415
yafC,-0.002209589637350291,0.0006156491517322138,-0.0004385846573859453,-0.0020523873297497632,-0.0018941926746629178
nagE,-0.002538214877713472,0.0064429417764768,-0.002240814086981118,-0.003317647143267095,-0.003810028142761439
yfjN,-0.0005943295086035505,0.03932527005672455,-0.010468325186520815,0.0009123794629704207,-0.004916066671721637
ydcA,-0.022878952566534282,-0.008947956832125783,-0.0036399717582389713,-0.005420297854579985,-0.005962787922471762
rnhA,-0.005841113748028874,0.0036333236494101584,-0.008033809438347816,-0.003722415450029075,-0.004120605723001063
yfjG,-0.001433263246435672,0.024223628640174865,0.0027686207718215883,0.00026299279241356996,0.0028903733287006616
tilS,-0.0004970220132963732,0.012280556540936231,-0.0006415319786174223,0.01983485070988536,-0.003656055259052664
yojI,0.0045067070331424475,0.005258263503201306,0.0010014263598714023,-0.007199503523297608,-0.005366738326847554
dinJ,-0.00496903742197901,0.0014679090096615256,-0.0033971580560319126,0.0015693653898779304,-0.00333093968918547
b2641,-0.008155135698616504,-0.01840808803215623,-0.003458364002872258,-0.004524296969175339,-0.01042378045618534
tig,0.0049798812484368685,0.01787374135106802,-0.003916983315721154,0.012866880334913731,-0.003486422756686807
hisQ,-0.004789418377913535,-0.01085941762663424,-0.006740129725076258,-0.003810279967729002,0.00029139002552255986
ybgH,-0.009149049650877714,0.00728243331424892,0.0016206451738253235,-0.006694170902483166,0.0035416822717525063
yqaE,-0.009203481748700141,-0.00898759363219142,-0.0058430278161540625,-0.00048477513948455456,0.0037082038796506823
dicB,-0.0030955377127975226,0.004868996613658964,-0.006416202448308468,-0.0011334839113987982,-0.00022443155219662003
cysW,-0.005868019331246615,0.0028800023393705486,-0.007281610346399248,-0.003560506699141115,-0.010963045032694936
ybiS,0.007368209413252771,-0.0008563871076330543,-0.0016695140895899385,-0.0037458247877657416,-0.0011444112472236156
ygcW,-0.006797791002318263,-0.0014066444395575673,-0.0075333273224532605,1.4058023152756505e-05,-0.0073221408249810336
proX,-0.01014281083829701,0.004414300764910877,-0.004294877545908094,-0.0016478340607136489,-0.0008412357547786087
ugpA,-0.007900640545412898,0.0053353773197159175,-0.006553845293819904,0.0008585604745894671,-0.007053792402148247
ymfE,0.0008010174898663535,0.009044634513556957,-0.0007478131441166625,-0.002176419934257865,-0.006706163003109396
ygcF,-0.0013883069565054028,0.0019228985020890831,-0.006963230627588928,0.0019460378086660058,-0.003916615517809987
cspA,-0.006228409744799137,0.00242122383788228,-0.002747786322142929,-0.001351506196660921,0.005131308292038739
dppB,-0.006223679189570248,0.009422528604045511,-0.006230891006998718,-0.0010808385885320603,-0.006229094355367124
minC,-0.0007675407908391208,0.01155112917535007,-0.0034734224271960558,-0.0042644868372008204,-0.008511318434029818
ygdI,-0.002866145265288651,-0.010828326949849724,-0.008211107412353157,-0.008156785564497114,-0.00413717501796782
b2680,-0.0009538499912014231,0.014509298354387284,-0.0032049995753914116,-0.0026944998162798583,0.00013054555412963964
pstC,-0.004099843828007579,-0.003096895122434944,-0.01020042423158884,-0.002374517845455557,-0.00696893016807735
ycgK,-0.017974072620272636,0.0027424978534691035,-0.008922658059746028,-0.014915884714573622,-0.0012580937810707836
yqeK,0.011394244926050305,-0.03844217382371426,-0.02239376176148653,-0.005868242341093719,-0.0009028315835166723
ygaZ,-0.0006533095781924203,0.005085520707070828,-0.004842401198111475,0.004223497468046844,-0.00892617673613131
alsA,0.0591773385182023,0.005356419654563069,-0.01100848182104528,0.011958514070138336,-0.001897402385948226
ldhA,-0.002885396992787719,-0.009076568568125366,8.023629627132323e-05,-0.0016987014340702445,-0.002475870167836547
sseA,-0.0016861436993349343,-0.002392365960404277,-0.005584293501451612,0.004436689103022218,-0.0024201683374121784
ygdR,-0.0029287854745052755,-0.015175936548039316,-0.0029588354751467704,-0.004978238577023148,-0.0030932881287299096
phnC,0.00725147261749953,0.24533821180462836,-0.013949127532541752,-0.005433464641682804,-0.006827581860125065
yddH,0.004833791679702699,-0.0056502130022272464,-0.005652462029829621,-0.006464805803261697,-0.00016554133311728946
yphH,0.003304775645956397,0.007141686687245965,-0.002466990128159523,0.0018377915886230766,7.5304312777007e-05
yqeH,0.005421018144115806,0.0014528208004776389,-0.003233348669018596,0.002377420896664262,-0.0034136212267912923
ybdF,0.0006415789731545374,0.005523638036102056,-0.003259350738953799,-0.007032302366569638,0.00018231416644994168
ydeI,0.005296664270572364,-0.028317338172346353,-0.0016222999419551343,-0.006262108236551284,0.0025980450049974024
smpB,0.003512026430107653,-0.003421683122869581,-0.00685546631924808,-0.0028311823611147703,-0.0004607092484366149
ygeG,-0.010482511138543487,0.009306386020034552,-0.0018478420178871602,-0.0025564862554892896,0.0009054687927709892
ybdN,0.0014267487009055912,0.004597186120226979,-0.003684003143571317,-0.003173505642917007,-0.003873491536360234
malF,-0.01088629805482924,-0.007623921963386238,-0.004425525264814496,-0.005453705289401114,0.0027330504171550274
yfjW,0.009495616797357798,0.009213378569111228,-0.004322942416183651,-0.008484216695651412,0.0004272507890709676
tufA,-0.0011079547903500497,-0.0028830239223316314,-0.01359916152432561,-0.0012658781686332077,-0.004299222812987864
rihA,0.005916367569006979,0.004926905138418079,-0.003994386238045991,-0.00011445641372120008,-0.00020042463191202842
flgM,-0.0018177789670880884,-0.0031010397500358523,-0.022447795309126377,-0.0015399522974621504,0.003654589739162475
b2651,0.008346566446125508,-0.006674381708726287,-0.009443457601591945,-0.0024621678399853407,-0.008233629940077663
slyD,-0.002919890028424561,0.002598521397449076,-0.006806623125448823,-0.001775963808177039,-0.004557452485896647
ycdO,-0.011374207790941,0.007557495841756463,-0.008150516143068672,-0.0010475351812783628,-0.0021013441612012683
rhaT,-0.004823519978672266,0.002534099456388503,-0.0003021846862975508,0.0014582615136168897,-0.0008522892458131537
manX,-0.012408158276230097,0.032696861550211904,-0.014819091213867068,0.0029558500624261796,-0.007622248390689492
rfaZ,-0.010045978184789419,-0.0023853852204047143,0.0034125403710640965,0.007332586334086955,0.011874409206211568
ydcX,0.0042173150461167095,0.05572756826877594,0.09243795238435268,-0.008713256316259504,-0.002534790080972016
adiA,-0.008475040774792433,0.02148769887164235,0.01422982663847506,-0.002812101694289595,-0.003001986925955862
flgH,-0.003400987642817199,-0.0012469339626841247,0.0023973171203397216,0.003460494123864919,-0.0033056553127244117
ilvY,0.004471159526146949,0.00893703724257648,0.0003580848561250605,-2.1623831355555013e-06,0.004057396571151912
xseA,-0.0024313724064268173,-0.007608901108615101,-0.000579507106449455,-0.0031164235528558493,0.0023817374231293797
cadA,-0.0035072983941063286,-0.008521395912393927,-0.004454805157147348,-0.005512544927187264,0.0028457848471589386
fabF,0.001047957418486476,-0.004412390189245343,-0.008195681627839804,-0.0022777510131709276,-0.001623718561604619
metR,-0.010482929572463036,0.0036256430461071433,-0.0033588123228400946,0.012119534825906157,0.0031268469616770743
yhiR,0.0012389987462665885,-0.0030284684547223152,-0.007672528852708638,-0.004745491473004222,-0.004878649446181953
emrR,-0.004679506230168044,0.010594063717871905,-0.005630730581469834,-0.0012474214227404445,-0.0045138574205338955
cfa,-0.009019166454672814,0.02337655084207654,-0.0012747760734055191,-0.00642131878528744,-0.010615592310205101
metJ,-0.004451260827481747,-0.004331117230467498,-0.00456926959566772,-0.01318679834716022,0.0009049348154803738
malS,-0.012901521548628806,0.004751136861741543,-0.006227771285921335,-0.002103347557131201,-0.0054085186729207636
idnR,-0.0053281415021047,0.006494644326157868,-0.0056244164239615205,0.0033835462131537497,0.000616160009521991
ydfO,0.0009211402205983177,0.011131809828802942,-0.006091830194927752,-0.004968152176588774,-0.005526801208034158
argE,0.001411704266211018,0.04847345747053623,-0.0001544549042591825,-0.00023907262526336127,-0.000954938450595364
yicC,-0.0018364926462527366,0.00710172968916595,0.0012180188775528223,0.005432374430820346,-0.005520990495570004
hdeB,-0.0022475374047644437,-0.025959992408752443,0.003096465952694416,-0.0032161119487136604,0.005285144373774528
yebF,-0.004223823440261185,0.00484148767311126,0.0028896359889768065,-0.003865347809623927,0.001682214301545173
yjaB,-0.0037443452375009656,-0.001390729524428025,-0.004518678295426071,-0.006430355710908771,0.00815322837792337
pepQ,-0.004178216671571136,0.00822317092679441,-0.003851634857710451,0.0021615440608002247,0.0021514978050254287
gadW,-0.004477629349566996,-0.01164661031216383,-0.004254001220688224,0.003204839089885354,-0.011188567383214831
b1998,-0.004871981460601091,0.00792093931697309,-0.006168911485001444,-0.0025349791441112756,-0.0037980807572603227
ytjB,0.0006245871569262818,0.004549201070331037,-0.008593036709353328,0.006241738116368651,-0.01904132779687643
yhjG,-0.0026128420350141823,-0.012646180056035518,-0.011284284787252545,-0.0008106528868665919,0.003741415028925985
ybcW,-0.0019265131023712455,-0.024986827820539473,0.0007958542223786935,0.001388269264716655,0.005640266775153577
folE,-0.0005779464135412126,-0.009721580417826772,-0.007139775017276406,-0.012816759357228875,-0.008748802300542593
b2974,-0.004251285484060645,0.0036704658321104946,-0.008325437912717462,-0.002366977953352034,-0.023442365918308495
ompT,0.002332706747110933,0.0226351747661829,-0.004850167147815228,-0.006320879911072552,-0.011495815757662058
galU,-0.0013170110306236892,-0.010237990524619817,-0.0042865374917164445,-0.005604284005239606,-0.006559948972426355
bisC,-0.01094916544854641,0.011943581085652112,0.00017053419913281686,9.649405976233538e-05,0.00089582800923381
hybO,0.004618652341887355,-0.002778538952115923,0.0016603709990158676,0.0004711662666522898,0.001578113604336977
ompA,-0.00722652883734554,0.017776622641831635,-0.005214192243292928,-0.0010894334339536726,-0.0029804669553413986
gutM,-0.004703139448538423,0.008922942485660314,0.007282479424029589,0.0008762698282953351,0.005396737870760262
mobA,-0.003909413844812661,-0.00029788326181005685,-0.013875647569075228,-0.006216684053651988,-0.0052246345719322565
chiA,-0.000869136382243596,-0.0002173967901035212,0.0006339497381122783,-0.0017851686372887343,-0.011551956441253423
hipB,-0.0028250102722086013,0.009225304294377566,-0.011751180924475193,-0.0036512763192877175,-0.003376973043195903
srlR,0.0003193061231286265,0.0030969209130853412,-0.01692035185173154,-0.0052151004783809185,0.003127669624518603
yoaH,1.3736566288571339e-05,0.003731632388662547,-0.006065001031383872,5.241975537501276e-05,-0.0032995022763498126
yhfX,-0.0019832969456911086,0.008822498489171266,-0.0030295693944208326,-0.003662342440802604,-0.01451525865122676
uidC,-0.003353452063165605,-0.027308877855539322,0.03125658182427287,-0.006656055189669132,-0.009243069933727383
fucR,0.010187704861164094,-0.00937646777369082,-0.0010574167605955154,0.013086591912433505,-0.0032224509376101197
aaeR,0.006151157389394939,-0.007762069990858436,-0.00211342599010095,0.0002822961055790074,0.0017476390080992132
yhfZ,0.004598976182751358,0.007194400303997099,0.0017383681854698807,-0.0027687637973576786,0.008600773513317108
cld,-0.0014838757284451275,0.008940860778093338,-0.0028659635898657145,-0.0010398784978315233,-0.0019668734981678425
dhaR,0.0010710355651099234,0.001697709015570581,-0.00798625205643475,0.0024022039258852603,-0.00810884083621204
kbaZ,-0.005155071676708758,0.013152129985392093,-0.012846249993890524,-0.0022767449985258282,-0.0032766094082035124
yzgL,-0.002274350489024073,0.003921417817473412,-0.010068021081387997,-0.003442059960216284,-0.0019523633108474315
pbpG,0.0019147197960410268,0.006234811237081885,-0.006678989194333553,-0.0032619002694264055,2.507170611352194e-05
feaB,0.0047058937884867195,0.011122925728559495,-0.0023634636448696257,0.0020207602810114623,3.05321762971289e-05
yhaK,-0.002171653734985739,0.011593823572620749,-0.0037167670484632253,0.004587409785017371,0.000455870310543105
yhhW,0.0006751504854764789,-0.001541208690032363,0.008873180663213133,-0.0033232444850727918,-0.005350382644683123
cirA,0.0037520260736346243,-0.018085702639073133,0.004192439471371472,0.0020865069353021683,0.018394973948597907
galR,-0.005010422617197037,-0.0038893438782542943,-0.009902382409200073,0.0033172899391502144,-0.005930424733087421
yhdH,-0.005788248875178397,-0.006924380417913199,-0.0008554320281837135,0.00058363015006762,-0.0020441432297229768
rna,0.004023958733305335,-0.0046726618334651,-0.004880092674866319,-0.0010253179271239787,0.003839198837522417
murA,-0.00413108378648758,-0.0002771206173929386,-0.006079997676424682,-0.005622759014368057,0.0026148160570301114
bglA,-0.012987990621477366,-0.005884235957637429,-0.004753820737823844,0.0033358687511645256,-0.006727052642963827
yhcB,-0.009938686816021801,-0.0012943834776524455,-0.004321374846622348,-0.0009368388197617605,-0.004965469758026302
relA,-0.007194377020932734,-0.014230459313839674,-0.004454463231377303,-0.003041379931382835,0.0005224538687616586
tyrP,0.009231867007911206,0.03185663614422083,0.0028130833641625943,0.0004748346749693155,0.0006038995221024379
nlpA,-0.006325000436045229,-0.005936205768957734,0.0005645658471621573,-0.002875738414004445,0.01751696389168501
stfE,-0.0060358676733449105,0.006387248146347701,0.009077963354066014,-0.0013163229008205234,0.0026454916899092493
uvrC,-0.006508962195366621,0.0008706870017340406,0.0018639379425439983,-0.002755786448251456,0.001520542635116726
srlA,-0.0010392298735678197,0.01942557655274868,0.02887119561433792,0.005883675892837345,0.004590736371465027
blc,-0.0008958287595305592,-0.029722482971847056,-0.0018756724137347191,-0.0012042908975854515,0.008512992896139621
yncI,0.007993060229346156,0.0012248067080508917,-0.0032581680174916983,-0.0023132058791816234,-0.005458984919823706
ihfB,-0.004964409028179944,-0.0060394017957150934,-0.010762921581044794,-0.0029148641903884707,-0.0028674641298130155
yahO,0.020406746417284013,0.0037850937782786787,0.022234698571264744,-0.0029110480449162424,-0.00540442415047437
ygjN,0.03866059113293886,-0.0022598045133054257,-0.012611350109800697,-0.0006402553571388125,0.00034353520401054995
ydfZ,0.00033922694128705186,0.009686151258647442,-0.0019276439456734806,-0.0020567365386523306,-0.0009807902772445232
cynT,-0.008233203748241068,0.019437498450279235,0.011745035611093045,-0.003672120163682848,-0.007187520493753255
b1437,-0.004199346587993205,-0.013827312653884292,0.0015778098907321691,-0.00012058378815709148,0.0018595769256353378
ygjV,0.0060211426578462126,-0.006382467416115105,-0.0006616692198440433,-0.004254181976430118,-0.0019033238338306546
yceP,0.0015828511654399336,0.00019228764373110607,-0.005072494614869356,0.001096101322909817,0.005267899469472468
flgB,-0.02042059613391757,0.017202647384256125,-0.011686333110556007,7.133679115213454e-05,-0.004637796748429537
yncA,-0.004721437254920602,0.0027700496441684665,-0.006224802271462977,0.0028479547263123095,-0.010405856389552355
yhaM,-0.010711346929892897,-0.0021465579373762013,-0.0023529211455024777,-0.0018271334457676857,-0.0029956625518389045
pspF,0.000516771922702901,0.01352122288197279,-0.004180004838854074,0.005860037915408611,0.0002965830158791505
htpG,-0.003730481220409274,0.017032009605318307,0.001394336869707331,0.005355855780653656,0.004540697205811739
lsrR,0.0008644820307381451,0.004803186538629234,-0.003021817933768034,0.04909864071756601,0.010075724329799413
yhbC,0.001297099431976676,0.02747785419225693,-0.0012330689979717134,0.0002772059419658035,-0.007168198199942708
ycfS,0.0032731343316845596,0.012478909892961383,-0.006614196011796593,0.008132896525785327,0.009047404369339348
yjjY,-0.005726794600486755,-0.025286584105342628,-0.0023373980238102377,-0.003621524788904935,0.0021665040985681117
b0259,-0.006182412388734519,0.01742443220689893,-0.005418187584728003,0.002705584124196321,-0.00330878529464826
yraQ,-0.0040193038200959565,0.016050055790692568,-0.00381281110458076,-0.0033551017777062953,-0.0007316734455525875
ycfD,-0.004286777884699404,-0.008133244728669524,-0.009991481117904186,0.001939455352257937,-0.0050997853884473445
cynR,8.334826532518491e-05,0.01207466789521277,6.211292082298315e-05,-0.001039059687172994,-0.003887282402720302
nagB,-0.010841116877272725,-0.006326120449230075,-0.0062209427729249004,-0.00620409098919481,-0.004008879023604095
psd,-0.007314583892002702,0.006050905864685774,-0.0036070705158635975,-0.0032228588685393332,-0.0051553015038371085
ycgX,-9.397697773238179e-05,0.018730524964630603,-0.003957826872356236,0.01073691539466381,-0.001220093595329672
ydfV,-0.002679774889256805,0.0006368372874567285,-0.005337819512933492,-0.0009180368162924424,0.004467154578305781
yoaE,-0.0050574242183938625,0.04855628054589033,0.028216495011001826,0.017667968384921552,0.02050105806440115
yhbX,-0.0075166100496426224,-0.0068289937358349566,-0.009189118538051844,-0.00023998113902052866,0.0011422043410129845
b1240,0.0007236239057965576,-0.01690902478992939,-0.013908564932644368,-0.0067660982580855485,0.00045936565904412417
ybiA,0.00029065523121971635,0.011057492038235068,-0.005162969757802785,0.0002518065247568302,-0.016870390493422746
yecH,-0.009375405935570598,0.008153415005654096,-0.009895617198199034,-0.0092095669452101,0.002123284724075347
ygeI,0.004043544894084334,0.006797614577226341,0.0017995966935995967,-0.0057945952890440825,0.0027153013669885696
yciA,0.0016043250449001788,0.013943925416097045,-0.0021033114730380476,-0.003654911348130554,-0.004746897416189313
astC,0.006758898226544261,-0.007718096068128943,-0.0012731405557133257,-0.00037770618946524336,-0.0006620541791198775
yahN,0.0008056178531842306,-0.012842402579262852,-0.013825269723311067,-0.0010047298728022725,0.0009302312921499834
idi,0.008691522926092148,-0.012118200622498989,-0.0033104822668246926,-0.0032255880045704544,0.015708425398916006
ybjQ,0.003125816164538264,-0.004804993597790599,-0.006923292931169271,-0.0047625913005322216,0.0009574510203674435
ydjA,-0.0013996193034108728,-0.0004483393355621956,-0.0050737808411940935,0.0025149944401346145,-0.005325596979819238
ygaQ,-0.005602918183431029,0.006461604512296617,-0.0027386209554970263,-0.0019064039469230921,0.0005085614643758163
ydfA,0.011289734505116939,-0.01555648909881711,-0.009168388890102505,-0.0031450003292411567,0.013510014601051808
fhuC,0.0585057782754302,0.05353998076170683,-0.012478521298617125,0.07591476410627365,-0.002039194777607918
yebG,0.0037921652011573314,-0.007237238888628781,-0.003067473836708814,-0.0019473135704174637,-0.00317941123386845
ygaV,0.007511086161248386,-0.00507571320515126,-0.013728022454306483,-0.0007033983990550041,-0.0032304943865165115
creB,0.006594306007027626,-0.005313651822507382,0.009448824925348162,0.0036428080196492375,0.011245048157870769
oppB,-0.0033936130814254282,-0.013100778050720692,-0.009170174077153205,-0.0012880783597938716,0.0014759614085778595
yfiE,0.0014302477473393082,0.004902513734996319,-0.002594004289712757,0.01249530109576881,-0.007184699992649257
yqcE,-0.006785901258699596,0.02339182551950216,-0.0064192700106650595,-0.0008933347405400127,0.0021860391180962323
yeaS,0.002341365988831967,-0.009031615080311894,-0.005083456127904356,0.003338002993259579,-0.015184640558436513
ydeA,-0.006673811227083206,0.007224786556325853,0.009279737994074822,0.0028140712808817623,0.006379843284375966
ygbA,-0.007126712678000331,0.0020264304988086225,0.001478364981012419,0.00010330451834306587,0.021236282382160424
csdA,-0.003229131957050413,-0.0010892719053663313,0.03563162285834551,0.004381978674791754,0.0020747350296005606
yeaZ,0.0007533814199268818,-0.00038228120567509907,-0.0057036160258576276,-0.0032891729031689467,-0.002383275663014501
yhdX,-0.005033438364043832,0.001057419776916504,0.0010733635583892464,-0.003959590983577073,0.00019853519130265342
