,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
manY,-0.010221789431090306,-0.0015049503243062645,0.0034462717815767975,0.004082576858345419,-0.0020285464683547617,-0.0017344563535880298,-0.0016201923930031412,-0.0007391519722295925,0.018156041763722895,0.009698115902521261,-0.00479900517500937,-0.009485284830772817,-0.008139348819314204,-0.007089342400431633,0.011559097114950418,-0.004648937801830471,0.00043782188864001495,0.001412062697201372,-0.0013719748939489183,0.0025828553888788248,0.024560963045805694,-0.0043663352308794855,0.0004620646598050371,-0.0012719338381430134,-0.0042487764058961085,-0.0013540033495519311,0.0014671451744048835,0.0018881909758783877,0.0014199763955548405,-0.011093291668221355,0.004052855442278087,-0.0034653140406002,-0.009752210101460794,-0.015356720724542226,-0.01912059569337838
yhfA,0.0010318315347959846,-0.0013048425212036818,0.006102748938865261,0.000952263893559575,-0.0010907955141738056,-0.001108125417958945,-0.003088108573437614,0.001288992102490738,-0.01609605739824474,-0.015854886676207547,0.0036069324845448138,-0.020294886289371386,-0.01950512780356653,-0.008037190223112702,-0.008696701992303133,-0.004446997088380158,0.004414082086184109,-0.004141823340629794,-0.006396691119413317,-0.005966551639040575,0.004983966476283967,0.0020417453488335013,-0.00011287904191704002,-0.00793080343399197,-0.006620641807382254,-0.0024123940849676727,0.01844203430525166,-0.00215363445924595,0.0014451189851388336,-0.000915393891336862,0.0018232217093463988,0.0024873987169503563,-0.008456794441574149,0.008773459204738694,0.009776433077181729
aes,0.050107123687712835,0.009987131841480732,-0.000946062116563553,-0.015074759274721145,-0.0045269285934045915,-0.0032899951189756392,-0.015200076076914282,0.0030833299295045438,-0.0017229868713911855,0.05266566324706485,0.03972622688859701,0.0250821186022626,0.01876683325804386,-0.005223167757503688,0.016745936470106245,-0.0033046703389845787,-0.003928908570246263,-0.036031036954565145,0.024026832025912073,-0.03330869017604818,0.007360490174032747,-0.0014661898079793901,-0.0033096875227056444,-0.019418621417135,0.012973950954979843,0.0024494881508871913,0.020754449782853433,0.004633296285755932,0.004704138566739857,-0.006367033189162612,-0.015294457040727138,-0.013992134030118134,-0.007845729528314839,-0.008612609447612028,0.0019557178774717407
ygjG,-0.007481090945539752,-0.0002256572543319635,0.009627772979438304,-0.012826920170336962,-0.004169023898430169,-0.0013371185166761279,0.006646904749247957,0.003639296016190201,0.004952368201920763,0.04342258721590042,0.0013262913201469927,-0.013184066767794917,0.008480333118248232,-0.005722993379458785,-0.004628191394731402,-0.00462049591820687,0.0012820416913283143,-0.04608339881620456,0.027277898434319613,-0.0009285320734984163,0.0063793101999908685,0.000310437558182457,4.314842153235077e-05,0.011771836318075657,-0.0061809820046206726,0.0011129634914686904,-0.00010333921928949689,-0.0013363024557475,0.0008502176014008,-0.012790977256372571,-0.001781786133069545,0.0075807057819658455,0.00979217085658074,0.010037095643513436,-8.708688399334714e-05
mrp,-0.005050514471914732,-0.02964861651882529,0.020724804131314157,-0.03272193789482117,-0.00915697194635868,0.05514747317880392,-0.10834648442618987,-0.03148879775777459,-0.00823055354412645,0.008758377682747,-0.005127479396760464,0.0006789995989153124,-0.054583121820823435,0.0037115225801244377,-0.009956926407758146,-0.01493273819796741,0.036919303501796244,-0.04731533864570647,-0.018127031957753646,-0.06875166463408064,-0.006889550182968378,0.002879302257206291,-0.0018205818871501833,0.0927708526328206,-0.102895024511003,-0.012456163559108972,0.06365152238372793,-0.04748050287365913,-0.04097447983920574,0.0006023713134001696,-0.04408198803663254,-0.049379760832196536,0.002816865929667579,0.0033253167364039526,-0.08434009058794505
msrB,0.003041202529342939,0.0011010454094503076,-0.005155264451168477,-0.00017489773745182902,-0.0011506840639049188,-0.0021882074559107425,-0.009186541639706667,-0.00011033278808099567,-0.0028859085449948908,-0.0025664343336801523,0.0018140330933965742,-0.010205051664150122,0.0009639538655335986,-0.008444640059024096,-0.004995178072713316,-0.005941653586924076,-0.0008682234093989011,0.013978592609775435,-0.005234717471915998,-0.0005688428512818992,0.018395595382899046,0.00106083549791947,-0.00018692316007218324,-0.01037904290482402,-0.0011848859913819998,-0.0010186819348018616,-0.007870503369362113,0.00037359461915912104,-0.0009846425073919817,0.004599525327794254,9.208021945596557e-05,-0.012547343386092572,0.00397525817149444,0.0078774731539722,0.0045276412241895434
ycbC,0.0011335880001136713,0.001268694824539125,-0.001630675558699295,-0.004698397312313318,-0.0024217149172909556,-0.0026280560460872947,-0.01078997712363215,0.007411644039675594,-0.0011468664601488854,0.007908846444745616,0.004023204187396914,-0.0017129300383267679,-0.007419990850900559,-0.006562226731330156,-0.0065337717486545445,-0.006510319006629288,-0.0009231488996495804,0.0017001619202459289,-0.0008212724856149843,-0.010370149088904579,0.0029303856403566897,-0.0006689907348481939,-0.0004126240240293555,0.013810154860839247,-0.0027774284430539483,0.0010375416779424996,0.005494180828966993,0.0006378818093799054,-0.0013421604107134045,0.01266071766614914,0.0010818024189211428,-0.005609893033074008,0.0136354211811917,0.01598150815282549,-0.01638650195017247
argG,0.015218533679015107,0.0003868538042297587,-0.004077134060207754,0.007431356634479016,0.0022387127391994,-0.0027951337257400154,-0.0038469044573824196,0.0013189912249799817,-0.010053697237744928,0.0028246893893881905,-0.0007626442471519113,0.006005914373831315,-0.0014675517084038595,-0.003939188839867711,-0.004856056733988225,-0.005167965018190443,-0.0025452870682747377,0.0051274911798152726,-0.0019185645980070586,0.001967369910686257,0.031735158115625384,-0.0014866552769672125,-0.0012323366745840758,0.007409875993616879,-0.006391603797290129,-0.0007280683639692143,0.011419532731413207,0.002506045170594007,-0.0004577087872894481,0.003649680141825229,0.00038223615032620726,-0.00737224289714688,0.0019676175198959883,-0.004618874347735462,-0.0036366226407371356
yejK,-0.0028671216739416874,-0.0004330758712603711,0.0026420277869328855,0.0003282437690359075,-0.0004320790126803331,-0.0003857004907331429,-0.002774863473742324,-0.000749929680605419,-0.007521349992603063,-0.011345560844169884,-0.0010023558785906062,0.008355246616922545,0.003072900462357961,-0.00586644477210939,0.0037930860463529824,-0.00306885160272941,0.002806443925664732,-0.0029148621935896654,-0.002849267330020666,-0.0014511105094223897,0.005273537142202258,-0.0019966741814278067,0.00024389122976572252,-0.0065878388984128835,-0.007341182377842283,-0.0003316807429655455,-0.0012234418573690222,0.00017737062575179152,-0.0012054584361612796,0.003582488230895251,0.0013069617561995983,-0.0038032431174257787,0.01493110614969875,0.007713701808825135,0.006048027294832216
yacH,-0.0016592380435222459,0.0003167040355037898,-0.0008827578136697411,-0.0015350032317752492,0.00040982392412843184,0.0012896492262370884,-0.002788584613624741,0.0017913789628073572,-0.0025283317174762485,0.016849101770941805,0.003893955000676215,0.004227051306798151,0.004227683723414528,-0.0007543037499999627,-0.0064769006054848435,-0.0020933430176228287,0.0012695032484697723,0.002113920437248865,0.004008093371665404,-0.005918635119822748,0.003433146751485765,0.0007554942835122347,-5.85115091962507e-05,0.0006770817531651118,-0.0003581675918371964,0.000768152034142986,-0.003912136099856109,0.0002828942271298729,-0.000599314684222918,-0.0015197217010427266,0.0001352801383472979,0.0011541655465297288,-8.500834350471826e-05,0.0012614787888846227,-0.008313245349891588
upp,0.007231258199258585,0.0015868901635985823,0.0017478094145189972,-0.012408153703436255,-0.004880258939228952,0.00041855549701722336,-0.022123826864887685,0.00523698263335973,-0.004133958842139691,0.022467721889658673,0.0027232347708195446,0.017033705619549512,0.010184979479107046,-0.005945680029690266,-0.01794676473364234,-0.003925410085357726,0.0014816174222476253,0.012561172016502656,-0.011069178213307888,-0.010534919629943497,-0.007517436193302274,-0.00019803033377684186,-0.0019376645574811847,-0.013429296454414725,0.003180325763376871,0.00011851520348500344,-0.011091072825675315,-0.0004614363916334696,-0.001436587864300236,0.039505797550082204,-0.0005045645501377294,-0.00042840400551953775,0.004299116804208042,0.003634259312613202,-0.025368721053843767
asnA,-0.015185979430121605,-0.001412627382669598,-0.004033630331978202,0.0012365057005081326,5.516992878938254e-05,-0.003085819080006331,-0.0063579327591201835,0.003901604798156768,-0.00510894175618887,-0.015892249441183195,-0.0009344719623913989,-0.004627987951736408,-0.0034575103662101573,-0.0076149487821385265,-0.0011090082250302658,-0.00531382979825139,-0.0002559637212820088,0.00034727067854780134,0.0010192277388992852,-0.0005376907650683511,0.03086527032777667,-0.0010076942027080803,0.0007981586415553466,0.00047399002993188334,-0.006179183179070962,-0.0001994720053335186,0.007266227785061965,0.001079972879961133,0.0009976904012728481,0.0011655536430771462,0.0007810133032035083,-0.005275738604291521,-0.0015186193302706486,0.001297000921372923,-0.00030926446443502333
entF,-0.003085633022522535,-0.0012059397529810667,-0.0012840048398356885,0.0036616327008232473,0.0021038982016034426,-0.0019066802272573113,-0.003149664339006824,0.0005292251094942913,-0.011881289472803473,-0.0018567473928603093,0.001037292331457138,-0.0059431838483145144,0.004248624806743614,-0.005437387493439019,0.005604704269208014,-0.004629883621819317,-0.0013329555572132873,0.0005552287322418649,0.002084834820211486,0.0025263053558251644,0.00581187370698899,-0.0016083655634429306,-0.0014027301815804094,0.002229264371562749,-0.002312785232938903,-0.0007672873797127977,0.00015196408194822922,0.0005122842977289111,0.0007098596537252888,-0.001689137724461034,0.0017534599942155183,-0.006021673306634631,0.0036869808088404814,0.0028703979187412187,0.0025377935257700967
dps,-0.003958084484129542,-0.0018308559455908835,-0.0002459539774963559,0.003981442754156888,-0.0012060156877851114,-0.00220607316121459,-0.002840296707718688,0.0042615411058068275,0.0025977575266733764,0.014863632437659473,0.001047099397983402,-0.005782311094773115,-0.001018521027758324,-0.00797629120759666,-0.004051165080163628,-0.005567946741357446,0.000906910194610857,0.008067941533151976,-0.0028624302264946846,0.000598322269457214,0.012872873367741703,-0.0006100377661641687,7.679352631384973e-05,-0.0034482288267463444,7.72986170174131e-06,-0.0006904149038018659,0.0051452040305717825,-0.00024105927121127025,0.0005879961262689903,0.01099247925914824,0.0020552056143060327,-0.0020510063899417566,-0.004683742544265708,-0.0020240241023462397,-0.0188155746690824
murB,0.0062859097091161244,-6.396251556964216e-05,0.0030714273906778545,0.003328257600296638,0.0003260453023540322,0.0007282766641583294,-0.006114922847379656,0.005975762931630015,-0.00016928243149322953,0.009018557532349737,0.001803215955151245,0.0020276558411429927,0.01193615146096527,-0.005566652491688728,0.006581127410754561,-0.003660482577979565,0.002813875771626228,0.003705608044011691,-0.00041863483163187657,-0.004664354197225196,0.0005421573745843489,-0.0009312276763375849,-0.000377724842983298,0.0035311496128269935,-0.0007507817334550692,-7.79461312413332e-05,0.009814833776351619,-0.0003998601937200874,-0.002731544878333807,-0.002785161875654012,0.0001899100380251184,-0.004479241914896652,-0.005334375001080899,-0.008662929342660521,0.011470353329213152
poxB,0.008098746198370602,-0.0003831643797457218,0.0029634937294758857,-0.0008906437086989171,-0.001514674195786938,0.00013898602875997312,0.00391152148025439,0.0036166085465811192,-0.00444643696770072,0.006817309594735867,-0.00015931992290006745,-0.011370172385465015,0.0020216369146922814,-0.006756818718276918,0.0010956566996173933,-0.004424613984301686,0.0019130706163875833,-0.008068034420577214,0.010094683433388487,-0.0009274368801035304,0.017467957083135845,-0.0012374848499894142,-0.0005093335348647088,0.008928550388664008,-0.0017852637984012206,-0.0007970498129725456,-0.00012124554061611367,-0.0004087858949787915,-0.0007197867654031143,0.00935367949306965,4.1456465901035244e-05,-0.0027264921380338644,-0.002150812178450621,-0.012431194939251457,-0.012074074839097513
acpP,-0.010749140001758181,0.00048461714788572863,-0.005505709173157811,0.011438967473804951,0.003847524852026254,-0.002185418806038797,-0.009747059993884142,0.007427110285498202,-0.00846686856355518,0.006693806423288883,0.004238784965127707,-0.01336304196203598,0.013581373767216796,-0.0055431185429915784,0.009259613007307052,-0.004109203005209565,5.841768203633061e-05,-0.014341281266095712,0.005899373436185681,0.0027952704286361312,0.00022851482752685116,-0.001299184615490958,0.0002262433693977073,-0.004097160329110921,-0.003439689928800175,0.0009052115207305178,0.021218837377555828,0.0010703658475540577,4.09061540995026e-05,0.00779888023622334,0.0006766770291142166,-0.009068788311472445,-0.009447400147716204,0.002533788586333685,0.01685693860054016
torS,-0.008861019534783231,-0.0014775376976467669,0.0015083544445224106,-0.002183691847603768,-0.0012203015421982854,-0.0023481428972445427,-0.0002578735347282525,0.002015239443862811,0.005038993316702545,0.02695683619325481,0.00028243152912182267,0.01358469074234517,-0.018580306378990104,-0.007961480394005776,0.0031481196847744286,-0.0058230767445638775,0.0007516406353026854,0.005310312811208447,0.0044153102955286514,-0.002282193137402151,-0.003101822771131992,-0.003127400188241154,0.00013985180528834463,-0.0018641531112371012,3.164717212566944e-05,-0.0004337311102426611,-0.0010806794688254199,-0.0011122854636050762,0.0007231070898706094,0.004892615028657019,0.0005601197213400155,-0.0025961011262478854,-0.004610509663406346,-0.0041530876021300045,0.006342894799390834
uidA,0.0027679388453675942,-0.0015060096618253738,-0.0004885772673878818,-0.002103539736708626,0.002506516349967569,-0.0015165564231574536,-0.007454386342536001,0.005557125029154122,-0.002191880212049,0.006005318267498075,0.0007406822458142415,-0.001172332525267407,0.011927828135103295,-0.005489006121642888,0.006080238311551511,-0.0022994526475667953,-0.0005120794645115508,0.0009094254796623646,-0.0035588430085529885,-0.00046081370533585794,0.01177841923199594,-0.0012254554918035864,-0.0008930345374392345,0.005235548723721877,-6.920624920107021e-05,-0.001691528131486848,-0.008415547031116612,0.00031682465312769635,-0.0005876389564946294,-0.00408474458148703,-0.0010790678835473954,-0.006671380176387652,-0.004248976208871663,-0.0066729868412949145,-0.00922020915633356
U66,0.009772547473660622,-0.027051057778298856,-0.04142959773540497,0.03216479751223233,0.025581069607287645,-0.01456438067369163,-0.016738620860611692,-0.00470594075275585,-0.0024753359064925463,-0.02264546534818847,0.03832245480269194,0.005501393523776311,0.29861805856842355,0.01275332374498248,-0.01585708503611386,-0.011711586862802506,-0.00019212748947845256,-0.018956890944199462,0.011494305795403543,0.021712949737272363,0.013020253647118807,0.008272443134337663,-0.0029832579381763934,-0.03061465412378311,0.020069724217671708,-6.24832350467841e-05,0.08373575808202967,0.0016404151334427296,-0.0044965224899351595,0.0010752692545065656,-0.0007021167276980122,-0.008236283681007346,-0.013535436722591068,-0.02513231327092009,-0.027246082791874945
torR,0.0030317821920934048,-0.0015759070636704564,-0.0005420102348580258,0.007297726352699101,0.0006584841973381117,0.0008907020243350416,-0.005864254483843551,0.005446339664049446,0.001833698434929829,0.013297522008964202,-0.00033414618952249954,0.012905334828026367,-0.018562560555400308,-0.009103747149929405,0.002362256314372644,-0.005987674724310637,0.004270117678162124,0.00027341757248882927,-0.0005939834162195495,-0.0016827729909601522,0.016987255178391933,-0.0024465294112451376,-0.0005585564381908625,-0.006336985221132636,-0.0003163975685292263,0.0013311784598045052,0.0030069099664886264,0.00034049495152430607,-0.0006031031435122713,0.004325443317648023,0.0017909511027392,-0.0020241321727746363,-0.01633221030498695,-0.00989660364575684,-0.012133632629165347
gatY,-0.0010477359832330333,-0.0007940830226289108,0.005768862355034798,0.0015461397578474135,-0.0011718169291270897,-0.0005368110921699554,-0.0014962956473669586,0.0006300170836038888,0.009034059485420584,-0.013030914623835465,-0.002530017041135579,-0.006293988259829054,0.0075028551425592805,-0.006623884504660964,0.0005649756330240052,-0.004588816757313907,0.002729767705360898,-0.0011354011367075145,0.0008446652366582844,0.0011761501267988314,0.0019420996599365027,0.002017140209209174,-0.001187066570855677,0.0014662312681321054,-0.003837187880093289,-0.0017868333985097706,0.00724759015769876,-0.00043279045959934595,-0.0007247830962296575,-0.00144490173086524,0.0017819322261493653,0.002177473846728904,0.0006329367298230531,-0.00381887612249037,0.005905227073219041
pabC,0.011638527416219615,0.0004138296830933541,-0.007809848236556718,-0.00798533286433667,-0.002613851048517972,-0.0038524896837770937,-0.003783981387010392,-0.0012006580649176612,-0.000907600152422674,0.01214819142549503,0.0014094108855351806,-0.016334234021905095,-0.006488502702493335,-0.006262124902568758,0.003750335988588631,-0.005228802757337689,-0.002968168958570018,0.0007230327145848184,0.002471401741337261,-3.8777149561707465e-05,0.009712987588718533,-0.0012874589685816318,0.00018682057998375967,-0.0027425971906632186,-0.0005747495718977231,0.0005154212081106379,-0.017711255620134637,0.0012901883164886385,0.0019357538281474262,0.013229325832799076,-0.0005870436778059229,-0.016928471192115484,0.0006206651859144467,0.0022405874083883,-0.0014574261018219339
adhE,-0.004687191147093821,-0.0002944156632293016,0.0015281955047976225,0.003163916494231671,0.0013892041496001183,-0.0006300161482067779,0.0001777540020103676,-0.0004919393284944818,0.013944493299350142,-0.004217412231898889,-0.0023187248094473033,0.02821606954540869,0.04598248838303015,-0.00878265299834311,0.0038287943694740533,-0.00585327334702015,0.001839620306984418,-0.006940159577031418,-0.0003835833941582363,-0.004511598008437122,0.0014034805522533133,-0.002710099418181926,-0.003933967156335712,0.005183849108871073,-0.001365131442915149,0.0002528942801291123,0.004173630925311529,0.0007667615660466254,-0.0014232792099937797,-0.0027769520855508746,0.0004018844201345928,-0.009056730666244872,-0.017123292971665812,-0.010987408500763454,-0.0009749376868442173
yjbB,0.005717065890855862,0.0006855751358671114,0.00013289392096339726,-0.0005715598206734284,-2.2725881860310436e-05,-0.0011323871591594071,-0.005168710550402893,0.0032437701895833017,-0.004136165564414113,-0.0017482067313522283,-0.0017080648778937757,0.0057557385480689885,-2.6613059596864743e-05,-0.0054175123944878575,0.0026775106065906585,-0.0037713351799175143,0.0003348029857428481,-0.010939379760361825,0.003602108234010729,0.00012556732974644547,0.013359462572261692,-0.0013517293345648796,-3.606301686886582e-05,0.006500623668543994,-0.002439101305838252,0.00022549263929249718,0.0008364882836603817,-0.0002599869399273302,8.50832226115017e-05,-0.009043860789388418,-0.0002869439446658362,-0.005753056894084721,-0.004529514818010155,-0.005001949333486014,0.004039613297209144
galS,0.014518372902665475,-0.0004338284838013351,-0.002549709581071511,0.002002788573736325,-7.648995622616894e-05,-0.00020777679921593517,-0.001457331736352952,0.001885719788260758,-0.0033631631662137808,-0.0013207496545297411,-0.003953251007478684,0.03221559684460211,-0.005765830757115612,-0.007072389195673168,-0.0036394008435308932,-0.004397723404690623,0.0011753767524196794,0.010709616509218192,-0.0028186154344843495,-0.0011400193000147912,0.004545475160703063,-0.00047621558303944766,-0.0010523502342402935,-0.002022589237894863,-0.0018094133132031745,-0.0014417938387487083,-0.006033377662459587,0.0003370850702049211,-0.001721998594002798,-0.008945162249729037,0.0014404475456103682,-0.007845252272531841,-0.003811068350750238,-0.004185816572446909,-0.007779495652869973
molR_2,0.007680758292965516,-0.0005495255792629905,-0.0010892678203526884,0.0019125415326561779,0.0013044084061402828,-0.0006479225878138096,-0.007171360633390791,0.0028550288500264285,0.0002442210229969533,-0.018855301572418794,-0.0019968482654076068,0.009947225776021227,-0.010871686396601889,-0.004651606632396579,-0.0005102179388723016,-0.0031955835921689867,-0.00023471037892511848,0.0035188715093644315,-0.005486784732820075,0.001263391767118245,0.011236044019460678,-0.0009941834560595452,-0.0017812071030493825,0.007187464388553053,-0.007796452726362292,-0.0006625720142619684,-0.00014374724794089026,0.0006679584423545748,0.0014192513935267926,-0.0051905469130724665,0.0013955067051574588,-0.004727739638489003,-0.005614365502778027,-0.005848079774295911,-0.010498506920477768
b2192,-0.005196313924071464,0.00017108663028921002,-0.0015614848292898388,0.0011577095824759453,0.00048704565240768714,-0.0023121911962516607,-0.00739185101188281,0.005289896568283439,-0.0012077181390486658,-0.006642287193865675,0.0021188031719066203,-0.0007825122585854108,0.003198308598960644,-0.007624220098368824,-0.0016907762899063528,-0.004606307507492602,0.00037416028455040896,0.007129313169796135,-0.0043721079372191505,0.0002474730081690297,-0.0009488887520274148,0.0008068076916970312,-0.0003853379123029299,-0.001241953952703625,-0.00022333687825876135,-0.000169425924832467,0.010039300340762797,0.0010668947594240307,-0.0006032382737612352,-0.018829507753252983,0.0003023659816244617,-0.007573911722636584,-0.005254697346250818,0.0030081466201019274,0.004181334030696414
yjbE,0.021503880130823213,-0.0005389624365488998,-0.003495143762556836,-0.0007373460219241678,-6.113995047712706e-05,0.0005123935383744538,-0.004768693682682865,-0.0018552364537026732,-0.002277284648735076,-0.02184688850737563,-0.003567351258825511,0.025234092158651113,0.010513054936663392,-0.006256976155564189,-0.009737350335344673,-0.00417513616848737,0.0006213765514948678,0.001066833618209522,0.0024459626091149042,-0.004009839850775105,0.004649244854226709,0.0015851393132470548,-0.0028003812301903965,0.003507364105898887,-0.0011622911773996485,-0.0014533926034346223,-0.004397420232441831,-0.000888096063863486,-0.0033383709262125192,-0.019706165008246897,0.0007770371524384246,-0.0026261308489160407,0.00032986251850767684,-0.009986887752477611,0.005400663223707865
yjcH,0.006940551671302981,0.0015536519733723253,-0.006123137532267719,-0.0028457295498810708,0.00032999185321386904,-0.0019811916653998196,-0.01037017235203701,0.0015938322967849671,-0.0061784326401539144,-0.005473983803445973,0.0007069177768426016,0.00405642504432248,0.009238324099287544,-0.0043346119858324525,0.0030386121710762382,-0.0033897762838751076,-0.0019407119493781014,0.00011204671852855304,-0.0034178326533026533,-0.002867810606480913,0.006308579300530255,-0.0023204175266437234,-0.0015882725804112852,0.006272777307312936,0.0023743558780664636,0.00037637304863892497,-0.003285551847434266,0.0007275917154038325,-0.0006749416064121761,0.008893009331077338,-0.0026048582675866783,-0.007361594234790766,-0.005486809596833255,0.0012460349503921212,0.007077789301393737
ubiE,-0.00712399020546464,-0.00017685019731288775,-0.004479858223348856,0.006530615608207882,0.002568397521972656,-0.0028135846252553163,-0.003111898014321923,0.0041422897949814795,-0.002528403828619048,-0.0021780315799377406,0.0009424427791964263,0.001408327366766341,0.002925288145785633,-0.008292687488719822,0.006305649401620031,-0.005373237682506442,-0.00047155153952924665,-0.0013801808026139193,0.005868881728132198,0.0006528417716060389,-0.0036491111689247193,-0.0012344633461907506,-0.00017383906146278605,-0.0004636188452974466,-0.00035335432752167575,-0.0005774480057880282,0.013239819873520669,0.00066160325310193,-0.0004429835782502778,0.006248261015862226,-0.0005103665587375872,-0.01043199287783919,-0.006920532810247757,-0.006582091745388295,0.020256656130224888
yfbV,-0.0071370109181964035,-0.00028578698616911426,0.0015985463850665838,-0.003909500308800488,-0.0019849788246210664,0.0005204618274001404,0.005577590957503108,0.003812222774140537,0.004198517769691534,-0.010820978020158847,-0.0013954183575697243,-0.01715996776792136,0.005275600076144196,-0.005104231559671462,0.006500210976228118,-0.003866595772560686,0.002109225052691093,-0.0014159942901520461,0.006152556910191054,-0.0023795465320754954,0.0053396700462326405,-0.0013026941660791635,0.0003474198887124658,-0.0024195044371299445,-0.0003758193719496029,-0.00046668935334309936,-0.0019273513920624998,-0.0004278400295879692,-0.0011414058326045052,0.006378701101057232,0.0012702975212596356,-0.004806985039113447,0.009346660659319222,0.0006658743763442285,0.016324684430490916
yjbF,0.0018083495511250062,0.002155985753051937,-0.0037343780032824724,-0.0011559388774912804,-0.0014395463385153563,0.0007543521898332983,-0.008721159464296172,-0.0008522190811345354,-0.01021634133066982,0.005019932411747371,0.0009502772334963084,0.008325318222620873,-0.0016335648671752705,-0.00022683613511617295,-0.0034841109230183066,0.0007507290662033484,-0.0012900634419474035,-0.0029156394734901865,-0.0019059958105998827,-0.004774213738818752,0.010762528404593468,0.0010539545491337777,-0.00024075031935353764,0.0019388499087654055,-0.00206050110294378,-0.00032577849342487755,-0.005961601860187155,-0.00030767327814828604,-0.0016462237085215748,-0.009066500551998615,-0.003888223690446466,-0.0014035855631598017,-0.008296299556439573,0.0008793408971996541,-0.015048880366162516
yjcO,0.026765880090269176,0.000277760519675212,-0.001738897766917944,0.003877433973830193,-0.0006160361698130146,-0.0016391171398572623,-0.000973846425083192,-0.0031309703923761843,-0.0009738617336552124,0.0011511860570086667,0.0016382815677206963,-0.010216971991038081,0.011741470881574546,-0.007326679136604071,0.0026132854295428842,-0.005908301342278719,0.0005371085714403013,-0.002294995227934236,0.0034872354928082152,0.0010467135642179624,0.016852247044444085,-0.0004810949199600145,-0.0007620617601787671,-0.010111381765455008,-0.001972316913114688,-0.00038610899064224214,0.005039169458038313,0.0009617413580417633,-0.0002797994005959481,0.018100447673350572,-0.0024094936694018542,-0.005046726279713289,-0.0011103707159907002,-0.0016602473405587911,0.030807686681059043
hemN,-0.004449087891238507,0.0006314806547015905,-0.004729458012152463,0.0021782297047320755,0.000556776582961902,-0.0005772331677144394,-0.01757609445382567,0.006095154983922839,-0.005865566772408784,0.00014363021716967412,0.0005965608259430155,0.022493096557681006,-0.01605947162072683,-0.008361637871712447,-1.7906558350659908e-05,-0.005619062148034573,0.0013299644524890064,0.014133297838270664,-0.011083828319829923,-0.005412508037555566,-0.01325115716084838,0.00044388623733539136,-0.0010823938390240072,-0.0024249847495229917,-0.0012908257732615498,-0.0008637487766100094,-0.004977975803566106,0.0010591693269088865,-0.0014367081841919571,-0.007024214053526521,-0.001351491390960291,-0.007496615340274693,-0.004892033280221501,0.0005526248491410765,-0.0177854695160624
aegA,0.046417992750201566,-0.0005547312911949121,-0.0031967452372191475,-0.00033453604235546665,-0.0008072766405530274,-0.0020441608340479433,-0.007130035078700851,0.005956228077411652,-0.0013303680625540437,-0.005156439916435175,-0.002872166947927326,-0.01935525419134082,-0.016333957394757837,-0.0072198259644210335,-0.008647696431726217,-0.003530905747320503,-0.001096801812327796,0.005312536756709679,5.294055001376151e-05,0.00012608291834286764,0.008018003883771599,-0.00014636192001489688,-0.0009378630522405729,0.0002749685141770897,-0.0005177408345412708,-0.0007807633216725663,-0.00593470482334019,-0.00019702715580933728,0.00024846560656442305,0.0022576597426086664,-0.0011942504049511627,-0.0043255552235576845,-0.003135586755392565,-0.007717058677891535,0.02392569543715094
psiE,-0.004575289350774402,-0.0006804755667690188,-0.0007841370048117823,0.0020891645201481877,0.00011329960580042098,-0.0012968068255577237,-0.0002400283410144552,-0.0014773705531843007,0.014366950690746307,-0.004662478450549449,-0.0001981739918119274,-0.0009339023452026374,-0.005266922103605934,-0.007344508967362344,-0.003684516081120819,-0.004348174817860127,-0.0005185542589363953,-0.008889819889031734,0.00029376234117619416,-0.001111752552381578,0.015978866890072822,0.001899532622192055,-0.0007840378995751962,-0.013197404947131872,-0.0017175030265694734,-0.0009931680234149098,0.012601435343001751,0.0005661605816567317,0.0007129134592832998,-0.005980746448040008,-0.0010622977750608697,0.0014525764407778178,-0.003794838602047865,0.0007265629847097443,0.0018230761349296303
mdtO,-0.004733562431853227,-0.0015384526341222227,0.0021069944239343386,0.004091346932109445,-0.002305621176492423,0.0004411469731712714,-0.0009879014797180014,0.00021825704941875302,-0.010712788356468082,-0.0071687801320832675,-0.0003408871772990096,0.0011658226710160949,-0.010108512768656323,-0.007025463432073593,0.0010108443145873025,-0.004421103685162961,0.0028046446715980166,0.003669711453936149,0.001994373375998327,0.0014672471306960476,0.011740238908678292,0.000986628220998682,-0.0006147814518772066,0.000474560736802232,-0.0009661280044796157,0.00018283601093571633,0.002924702784165423,-0.0009129984851460903,-0.00044125741929747166,-0.010914469519630075,0.0005025576896150597,-0.005869424995975663,-0.0013816809449862274,-0.0037934874708298594,0.006817268633978887
mog,-0.004423900982459085,-0.0011144931346643717,0.0019546977826394142,-0.005490432765800506,-0.0015485883539076894,-0.003576955352909863,-0.0008896743235013941,0.00179687918163836,0.004288886946160347,-0.006975765680757965,-0.0007635428913636133,-0.0008791048327993574,-0.015642472043556652,-0.007535887663252651,-0.003735854516271502,-0.0048829820100218056,-0.003530564301675468,0.0032851155511266794,0.005417969210050356,-0.0024811787570410584,0.009156922018155456,-0.0008527980354847386,-0.00047277883772039786,0.003382938753347844,-0.00013075745458259805,0.0008731187699595466,-0.005319411128244185,0.0004045417596353218,0.0014452694787178188,0.009050268437713385,-0.00012316197929976625,-0.005737448050029049,-0.008001837907641224,-0.004034714060253464,0.022162134063915467
